,driverId,forename,surname,code,number,raceId,year,round,circuitId,name,date,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,time_x,time_y,lap,position
3037,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.910,14,1
3038,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.854,15,1
3039,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:40.272,16,1
3040,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:56.478,17,2
3041,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.822,18,2
3042,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.252,19,2
3043,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.402,20,2
3044,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.617,21,1
3045,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.384,22,1
3046,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.205,23,1
3047,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.532,24,1
3048,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.337,25,1
3049,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.437,26,1
3050,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.654,27,1
3051,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.496,28,1
3052,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.655,29,1
3053,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.849,30,1
3054,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.761,31,1
3055,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.920,32,1
3056,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.048,33,1
3057,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:39.226,34,1
3058,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:55.503,35,2
3059,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.619,36,1
3060,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.970,37,1
3061,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.986,38,1
3062,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.494,39,1
3063,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.343,40,1
3064,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.273,41,1
3065,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.965,42,1
3066,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.303,43,1
3067,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.455,44,1
3068,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.606,45,1
3069,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.610,46,1
3070,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.113,47,1
3071,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.750,48,1
3072,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.885,49,1
3073,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:33.706,50,1
3074,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.768,51,1
3075,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.970,52,1
3076,830,Max,Verstappen,VER,33,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.263,53,1
3077,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,2:12.767,1,2
3078,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,28:31.382,2,2
3079,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,2:51.630,3,2
3080,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.573,4,2
3081,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.568,5,2
3082,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.693,6,2
3083,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.308,7,2
3084,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.220,8,2
3085,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.838,9,2
3086,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.926,10,2
3087,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.216,11,2
3088,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.156,12,2
3089,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.125,13,2
3090,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.505,14,2
3091,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:40.906,15,2
3092,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:54.826,16,6
3093,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.428,17,5
3094,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.844,18,4
3095,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.436,19,4
3096,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.206,20,4
3097,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.558,21,4
3098,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.264,22,3
3099,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.656,23,3
3100,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.921,24,3
3101,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.760,25,3
3102,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.689,26,2
3103,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.843,27,2
3104,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.733,28,2
3105,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.969,29,2
3106,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.097,30,2
3107,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.118,31,2
3108,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.106,32,2
3109,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:39.409,33,2
3110,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:54.946,34,5
3111,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:33.945,35,4
3112,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.479,36,3
3113,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.808,37,2
3114,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.245,38,2
3115,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.990,39,2
3116,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.738,40,2
3117,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.030,41,2
3118,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.433,42,2
3119,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.099,43,2
3120,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.701,44,2
3121,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.996,45,2
3122,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.750,46,2
3123,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.056,47,2
3124,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.383,48,2
3125,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.035,49,2
3126,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.244,50,2
3127,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.890,51,2
3128,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.929,52,2
3129,815,Sergio,Pérez,PER,11,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:34.728,53,2
3130,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,2:14.751,1,3
3131,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,28:30.610,2,3
3132,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,2:51.325,3,3
3133,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.853,4,3
3134,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.860,5,3
3135,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.900,6,3
3136,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.742,7,3
3137,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.824,8,3
3138,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.963,9,3
3139,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.158,10,3
3140,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:40.760,11,4
3141,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:55.643,12,9
3142,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:35.761,13,8
3143,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.777,14,7
3144,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.788,15,7
3145,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.241,16,5
3146,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.807,17,4
3147,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.487,18,3
3148,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.783,19,3
3149,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.847,20,3
3150,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:36.996,21,3
3151,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.888,22,4
3152,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:38.213,23,4
3153,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.722,24,4
3154,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:37.558,25,4
3155,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:40.917,26,5
3156,846,Lando,Norris,NOR,4,1124,2024,4,22,Japanese Grand Prix,2024-04-07,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,05:00:00,1:56.621,27,8
